dataset,data_id,n_samples,n_features,n_classes,n_splits,C,log_loss,log_loss_std,n_features_full,trace_gram,fit_time,solver
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,3981.071705534969,0.49546154369969236,0.0018513597716045605,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,6309.573444801943,0.49546157372587085,0.0018513449604351713,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,10000.0,0.495461593087472,0.0018513354082184766,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,15848.931924611174,0.4954616054534016,0.001851329305429088,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,25118.864315095823,0.4954616133226243,0.0018513254249212432,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,39810.71705534986,0.49546161830836893,0.0018513229653072314,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,63095.73444801943,0.4954616214643169,0.0018513214083576623,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,100000.0,0.4954616234615218,0.0018513204234391963,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,158489.31924611173,0.4954616234615218,0.0018513204234391963,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,251188.6431509582,0.4954616234615218,0.0018513204234391963,33,205361482017.67575,52.154738429002464,newton-cholesky
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,45550,818238,30,2,5,398107.17055349855,0.4954616234615218,0.0018513204234391963,33,205361482017.67575,52.154738429002464,newton-cholesky
